cat_gral,name,mes,ano,categoria,tipo,visitantes,ap
PN,Aconquija,7,2007,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,7,2007,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,7,2007,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,7,2007,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,7,2007,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,7,2007,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,7,2007,Residentes,Menores,,PN Aconquija
PN,Aconquija,8,2007,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,8,2007,Residentes,Nacionales Mayores,7,PN Aconquija
PN,Aconquija,8,2007,Residentes,Residentes Provinciales,2,PN Aconquija
PN,Aconquija,8,2007,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,8,2007,Residentes,Estudiantes,25,PN Aconquija
PN,Aconquija,8,2007,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,8,2007,Residentes,Menores,,PN Aconquija
PN,Aconquija,9,2007,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,9,2007,Residentes,Nacionales Mayores,8,PN Aconquija
PN,Aconquija,9,2007,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,9,2007,Residentes,Residentes Locales,8,PN Aconquija
PN,Aconquija,9,2007,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,9,2007,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,9,2007,Residentes,Menores,,PN Aconquija
PN,Aconquija,10,2007,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,10,2007,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,10,2007,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,10,2007,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,10,2007,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,10,2007,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,10,2007,Residentes,Menores,,PN Aconquija
PN,Aconquija,11,2007,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,11,2007,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,11,2007,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,11,2007,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,11,2007,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,11,2007,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,11,2007,Residentes,Menores,,PN Aconquija
PN,Aconquija,12,2007,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,12,2007,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,12,2007,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,12,2007,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,12,2007,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,12,2007,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,12,2007,Residentes,Menores,,PN Aconquija
PN,Aconquija,1,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,1,2008,Residentes,Nacionales Mayores,5,PN Aconquija
PN,Aconquija,1,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,1,2008,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,1,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,1,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,1,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,2,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,2,2008,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,2,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,2,2008,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,2,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,2,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,2,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,3,2008,Extranjeros,Extranjeros,1,PN Aconquija
PN,Aconquija,3,2008,Residentes,Nacionales Mayores,2,PN Aconquija
PN,Aconquija,3,2008,Residentes,Residentes Provinciales,2,PN Aconquija
PN,Aconquija,3,2008,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,3,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,3,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,3,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,4,2008,Extranjeros,Extranjeros,2,PN Aconquija
PN,Aconquija,4,2008,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,4,2008,Residentes,Residentes Provinciales,1,PN Aconquija
PN,Aconquija,4,2008,Residentes,Residentes Locales,4,PN Aconquija
PN,Aconquija,4,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,4,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,4,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,5,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,5,2008,Residentes,Nacionales Mayores,28,PN Aconquija
PN,Aconquija,5,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,5,2008,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,5,2008,Residentes,Estudiantes,20,PN Aconquija
PN,Aconquija,5,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,5,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,6,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,6,2008,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,6,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,6,2008,Residentes,Residentes Locales,25,PN Aconquija
PN,Aconquija,6,2008,Residentes,Estudiantes,20,PN Aconquija
PN,Aconquija,6,2008,Residentes,Jubilados y Pensionados,5,PN Aconquija
PN,Aconquija,6,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,7,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,7,2008,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,7,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,7,2008,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,7,2008,Residentes,Estudiantes,9,PN Aconquija
PN,Aconquija,7,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,7,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,8,2008,Extranjeros,Extranjeros,1,PN Aconquija
PN,Aconquija,8,2008,Residentes,Nacionales Mayores,1,PN Aconquija
PN,Aconquija,8,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,8,2008,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,8,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,8,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,8,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,9,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,9,2008,Residentes,Nacionales Mayores,1,PN Aconquija
PN,Aconquija,9,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,9,2008,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,9,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,9,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,9,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,10,2008,Extranjeros,Extranjeros,5,PN Aconquija
PN,Aconquija,10,2008,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,10,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,10,2008,Residentes,Residentes Locales,2,PN Aconquija
PN,Aconquija,10,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,10,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,10,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,11,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,11,2008,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,11,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,11,2008,Residentes,Residentes Locales,2,PN Aconquija
PN,Aconquija,11,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,11,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,11,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,12,2008,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,12,2008,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,12,2008,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,12,2008,Residentes,Residentes Locales,8,PN Aconquija
PN,Aconquija,12,2008,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,12,2008,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,12,2008,Residentes,Menores,,PN Aconquija
PN,Aconquija,1,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,1,2009,Residentes,Nacionales Mayores,4,PN Aconquija
PN,Aconquija,1,2009,Residentes,Residentes Provinciales,10,PN Aconquija
PN,Aconquija,1,2009,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,1,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,1,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,1,2009,Residentes,Menores,2,PN Aconquija
PN,Aconquija,2,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,2,2009,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,2,2009,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,2,2009,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,2,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,2,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,2,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,3,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,3,2009,Residentes,Nacionales Mayores,5,PN Aconquija
PN,Aconquija,3,2009,Residentes,Residentes Provinciales,1,PN Aconquija
PN,Aconquija,3,2009,Residentes,Residentes Locales,3,PN Aconquija
PN,Aconquija,3,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,3,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,3,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,4,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,4,2009,Residentes,Nacionales Mayores,13,PN Aconquija
PN,Aconquija,4,2009,Residentes,Residentes Provinciales,14,PN Aconquija
PN,Aconquija,4,2009,Residentes,Residentes Locales,6,PN Aconquija
PN,Aconquija,4,2009,Residentes,Estudiantes,5,PN Aconquija
PN,Aconquija,4,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,4,2009,Residentes,Menores,5,PN Aconquija
PN,Aconquija,5,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,5,2009,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,5,2009,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,5,2009,Residentes,Residentes Locales,1,PN Aconquija
PN,Aconquija,5,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,5,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,5,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,6,2009,Extranjeros,Extranjeros,2,PN Aconquija
PN,Aconquija,6,2009,Residentes,Nacionales Mayores,1,PN Aconquija
PN,Aconquija,6,2009,Residentes,Residentes Provinciales,7,PN Aconquija
PN,Aconquija,6,2009,Residentes,Residentes Locales,11,PN Aconquija
PN,Aconquija,6,2009,Residentes,Estudiantes,39,PN Aconquija
PN,Aconquija,6,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,6,2009,Residentes,Menores,9,PN Aconquija
PN,Aconquija,7,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,7,2009,Residentes,Nacionales Mayores,4,PN Aconquija
PN,Aconquija,7,2009,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,7,2009,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,7,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,7,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,7,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,8,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,8,2009,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,8,2009,Residentes,Residentes Provinciales,3,PN Aconquija
PN,Aconquija,8,2009,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,8,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,8,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,8,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,9,2009,Extranjeros,Extranjeros,5,PN Aconquija
PN,Aconquija,9,2009,Residentes,Nacionales Mayores,10,PN Aconquija
PN,Aconquija,9,2009,Residentes,Residentes Provinciales,5,PN Aconquija
PN,Aconquija,9,2009,Residentes,Residentes Locales,30,PN Aconquija
PN,Aconquija,9,2009,Residentes,Estudiantes,11,PN Aconquija
PN,Aconquija,9,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,9,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,10,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,10,2009,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,10,2009,Residentes,Residentes Provinciales,8,PN Aconquija
PN,Aconquija,10,2009,Residentes,Residentes Locales,28,PN Aconquija
PN,Aconquija,10,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,10,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,10,2009,Residentes,Menores,10,PN Aconquija
PN,Aconquija,11,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,11,2009,Residentes,Nacionales Mayores,4,PN Aconquija
PN,Aconquija,11,2009,Residentes,Residentes Provinciales,7,PN Aconquija
PN,Aconquija,11,2009,Residentes,Residentes Locales,6,PN Aconquija
PN,Aconquija,11,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,11,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,11,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,12,2009,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,12,2009,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,12,2009,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,12,2009,Residentes,Residentes Locales,5,PN Aconquija
PN,Aconquija,12,2009,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,12,2009,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,12,2009,Residentes,Menores,,PN Aconquija
PN,Aconquija,1,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,1,2010,Residentes,Nacionales Mayores,4,PN Aconquija
PN,Aconquija,1,2010,Residentes,Residentes Provinciales,10,PN Aconquija
PN,Aconquija,1,2010,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,1,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,1,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,1,2010,Residentes,Menores,2,PN Aconquija
PN,Aconquija,2,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,2,2010,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,2,2010,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,2,2010,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,2,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,2,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,2,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,3,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,3,2010,Residentes,Nacionales Mayores,2,PN Aconquija
PN,Aconquija,3,2010,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,3,2010,Residentes,Residentes Locales,4,PN Aconquija
PN,Aconquija,3,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,3,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,3,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,4,2010,Extranjeros,Extranjeros,2,PN Aconquija
PN,Aconquija,4,2010,Residentes,Nacionales Mayores,2,PN Aconquija
PN,Aconquija,4,2010,Residentes,Residentes Provinciales,2,PN Aconquija
PN,Aconquija,4,2010,Residentes,Residentes Locales,13,PN Aconquija
PN,Aconquija,4,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,4,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,4,2010,Residentes,Menores,2,PN Aconquija
PN,Aconquija,5,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,5,2010,Residentes,Nacionales Mayores,8,PN Aconquija
PN,Aconquija,5,2010,Residentes,Residentes Provinciales,8,PN Aconquija
PN,Aconquija,5,2010,Residentes,Residentes Locales,3,PN Aconquija
PN,Aconquija,5,2010,Residentes,Estudiantes,2,PN Aconquija
PN,Aconquija,5,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,5,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,6,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,6,2010,Residentes,Nacionales Mayores,4,PN Aconquija
PN,Aconquija,6,2010,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,6,2010,Residentes,Residentes Locales,7,PN Aconquija
PN,Aconquija,6,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,6,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,6,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,7,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,7,2010,Residentes,Nacionales Mayores,2,PN Aconquija
PN,Aconquija,7,2010,Residentes,Residentes Provinciales,4,PN Aconquija
PN,Aconquija,7,2010,Residentes,Residentes Locales,6,PN Aconquija
PN,Aconquija,7,2010,Residentes,Estudiantes,7,PN Aconquija
PN,Aconquija,7,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,7,2010,Residentes,Menores,7,PN Aconquija
PN,Aconquija,8,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,8,2010,Residentes,Nacionales Mayores,2,PN Aconquija
PN,Aconquija,8,2010,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,8,2010,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,8,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,8,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,8,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,9,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,9,2010,Residentes,Nacionales Mayores,1,PN Aconquija
PN,Aconquija,9,2010,Residentes,Residentes Provinciales,7,PN Aconquija
PN,Aconquija,9,2010,Residentes,Residentes Locales,2,PN Aconquija
PN,Aconquija,9,2010,Residentes,Estudiantes,18,PN Aconquija
PN,Aconquija,9,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,9,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,10,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,10,2010,Residentes,Nacionales Mayores,3,PN Aconquija
PN,Aconquija,10,2010,Residentes,Residentes Provinciales,13,PN Aconquija
PN,Aconquija,10,2010,Residentes,Residentes Locales,27,PN Aconquija
PN,Aconquija,10,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,10,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,10,2010,Residentes,Menores,33,PN Aconquija
PN,Aconquija,11,2010,Extranjeros,Extranjeros,1,PN Aconquija
PN,Aconquija,11,2010,Residentes,Nacionales Mayores,17,PN Aconquija
PN,Aconquija,11,2010,Residentes,Residentes Provinciales,2,PN Aconquija
PN,Aconquija,11,2010,Residentes,Residentes Locales,3,PN Aconquija
PN,Aconquija,11,2010,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,11,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,11,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,12,2010,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,12,2010,Residentes,Nacionales Mayores,21,PN Aconquija
PN,Aconquija,12,2010,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,12,2010,Residentes,Residentes Locales,12,PN Aconquija
PN,Aconquija,12,2010,Residentes,Estudiantes,2,PN Aconquija
PN,Aconquija,12,2010,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,12,2010,Residentes,Menores,,PN Aconquija
PN,Aconquija,1,2011,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,1,2011,Residentes,Nacionales Mayores,2,PN Aconquija
PN,Aconquija,1,2011,Residentes,Residentes Provinciales,2,PN Aconquija
PN,Aconquija,1,2011,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,1,2011,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,1,2011,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,1,2011,Residentes,Menores,2,PN Aconquija
PN,Aconquija,2,2011,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,2,2011,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,2,2011,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,2,2011,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,2,2011,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,2,2011,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,2,2011,Residentes,Menores,,PN Aconquija
PN,Aconquija,3,2011,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,3,2011,Residentes,Nacionales Mayores,2,PN Aconquija
PN,Aconquija,3,2011,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,3,2011,Residentes,Residentes Locales,,PN Aconquija
PN,Aconquija,3,2011,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,3,2011,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,3,2011,Residentes,Menores,1,PN Aconquija
PN,Aconquija,4,2011,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,4,2011,Residentes,Nacionales Mayores,4,PN Aconquija
PN,Aconquija,4,2011,Residentes,Residentes Provinciales,46,PN Aconquija
PN,Aconquija,4,2011,Residentes,Residentes Locales,19,PN Aconquija
PN,Aconquija,4,2011,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,4,2011,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,4,2011,Residentes,Menores,2,PN Aconquija
PN,Aconquija,5,2011,Extranjeros,Extranjeros,,PN Aconquija
PN,Aconquija,5,2011,Residentes,Nacionales Mayores,,PN Aconquija
PN,Aconquija,5,2011,Residentes,Residentes Provinciales,,PN Aconquija
PN,Aconquija,5,2011,Residentes,Residentes Locales,2,PN Aconquija
PN,Aconquija,5,2011,Residentes,Estudiantes,,PN Aconquija
PN,Aconquija,5,2011,Residentes,Jubilados y Pensionados,,PN Aconquija
PN,Aconquija,5,2011,Residentes,Menores,,PN Aconquija
PN,Aconquija,6,2011,Extranjeros,Extranjeros,,PN Aconquija
